valoracion_id,usuario_id,restaurante_id,menu_id,plato_id,plato_nombre,categoria,puntuacion,fecha,comentario
1201,368,3,271,5,Puchero madrileño,primero,4.7,2025-09-19,
1202,368,3,271,10,Callos a la madrileña,segundo,4.5,2025-09-19,Como casero
1203,368,3,271,15,Coulant de chocolate,postre,3.1,2025-09-19,
1204,254,3,283,2,Lentejas estofadas,primero,2.7,2025-10-07,
1205,254,3,283,12,Flan casero,postre,4.3,2025-10-07,
1206,205,3,283,7,Merluza en salsa verde,segundo,4.0,2025-10-07,
1207,125,3,283,2,Lentejas estofadas,primero,4.0,2025-10-07,
1208,125,3,283,7,Merluza en salsa verde,segundo,4.6,2025-10-07,
1209,76,6,712,153,Arroz con costillas,segundo,2.8,2025-12-10,
1210,76,6,712,28,Crema catalana,postre,3.4,2025-12-10,
1211,336,6,712,148,Calamares a la romana,primero,4.1,2025-12-10,
1212,336,6,712,153,Arroz con costillas,segundo,3.5,2025-12-10,
1213,353,1,11,6,Pollo asado con patatas,segundo,4.3,2025-09-15,
1214,3,1,11,1,Sopa castellana,primero,4.2,2025-09-15,
1215,3,1,11,11,Arroz con leche,postre,5.0,2025-09-15,
1216,458,1,11,6,Pollo asado con patatas,segundo,4.8,2025-09-15,Excelente
1217,218,2,148,50,Sopa minestrone,primero,3.4,2025-09-26,
1218,218,2,148,55,Musaka griega,segundo,4.5,2025-09-26,
1219,113,2,148,50,Sopa minestrone,primero,4.0,2025-09-26,
1220,113,2,148,55,Musaka griega,segundo,3.8,2025-09-26,
1221,91,6,644,144,Arroz negro,segundo,2.2,2025-09-04,
1222,412,10,1157,256,Totopos con pico de gallo,primero,2.8,2025-09-05,
1223,412,10,1157,261,Chili con carne,segundo,3.4,2025-09-05,
1224,412,10,1157,15,Coulant de chocolate,postre,4.1,2025-09-05,
1225,491,10,1157,256,Totopos con pico de gallo,primero,3.7,2025-09-05,
1226,491,10,1157,15,Coulant de chocolate,postre,2.1,2025-09-05,
1227,357,10,1157,256,Totopos con pico de gallo,primero,2.3,2025-09-05,
1228,266,10,1157,261,Chili con carne,segundo,3.4,2025-09-05,
1229,238,6,763,147,Croquetas de bacalao,primero,3.6,2026-02-24,
1230,238,6,763,152,Paella mixta,segundo,3.7,2026-02-24,
1231,238,6,763,27,Tarta de queso,postre,2.6,2026-02-24,
1232,26,6,763,152,Paella mixta,segundo,3.9,2026-02-24,
1233,286,5,544,112,Pad thai,segundo,3.4,2025-10-14,
1234,286,5,544,12,Flan casero,postre,3.8,2025-10-14,
1235,128,5,544,107,Rollitos de primavera,primero,2.7,2025-10-14,
1236,128,5,544,12,Flan casero,postre,3.9,2025-10-14,
1237,470,5,544,12,Flan casero,postre,3.0,2025-10-14,
1238,435,10,1260,268,Mole poblano,segundo,3.3,2026-02-03,
1239,63,10,1260,263,Queso fundido con chorizo,primero,2.8,2026-02-03,
1240,63,10,1260,268,Mole poblano,segundo,2.0,2026-02-03,
1241,63,10,1260,27,Tarta de queso,postre,3.0,2026-02-03,
1242,234,10,1260,263,Queso fundido con chorizo,primero,2.6,2026-02-03,
1243,234,10,1260,268,Mole poblano,segundo,2.6,2026-02-03,
1244,69,10,1260,268,Mole poblano,segundo,2.3,2026-02-03,
1245,69,10,1260,27,Tarta de queso,postre,3.0,2026-02-03,
1246,411,2,164,46,Ensalada templada de setas,primero,3.7,2025-10-20,
1247,411,2,164,11,Arroz con leche,postre,3.1,2025-10-20,
1248,238,3,383,41,Fresones con nata,postre,4.0,2026-03-02,
1249,342,3,383,31,Gazpacho,primero,4.6,2026-03-02,
1250,342,3,383,36,Pollo al limón,segundo,4.1,2026-03-02,
1251,305,3,383,36,Pollo al limón,segundo,4.4,2026-03-02,
1252,305,3,383,41,Fresones con nata,postre,5.0,2026-03-02,Buenísimo
1253,487,8,965,213,Guiso de judías,segundo,4.0,2025-12-04,Espectacular
1254,487,8,965,29,Brownie con helado,postre,4.2,2025-12-04,
1255,387,8,965,213,Guiso de judías,segundo,3.9,2025-12-04,
1256,387,8,965,29,Brownie con helado,postre,4.2,2025-12-04,
1257,314,10,1214,253,Nachos con guacamole,primero,2.8,2025-11-25,
1258,418,8,985,207,Sopa de miso vegana,primero,4.2,2026-01-07,
1259,418,8,985,212,Chili sin carne,segundo,4.2,2026-01-07,
1260,369,8,985,28,Crema catalana,postre,4.2,2026-01-07,
1261,457,8,985,207,Sopa de miso vegana,primero,4.8,2026-01-07,
1262,259,8,985,207,Sopa de miso vegana,primero,3.1,2026-01-07,
1263,259,8,985,212,Chili sin carne,segundo,3.9,2026-01-07,
1264,259,8,985,28,Crema catalana,postre,5.0,2026-01-07,
1265,219,8,985,207,Sopa de miso vegana,primero,4.5,2026-01-07,
1266,219,8,985,212,Chili sin carne,segundo,4.6,2026-01-07,
1267,426,3,332,27,Tarta de queso,postre,4.7,2025-12-16,
1268,465,3,332,17,Sopa de ajo,primero,5.0,2025-12-16,
1269,465,3,332,27,Tarta de queso,postre,4.7,2025-12-16,
1270,281,3,332,27,Tarta de queso,postre,3.9,2025-12-16,
1271,229,3,362,20,Potaje de garbanzos,primero,4.5,2026-01-30,
1272,229,3,362,25,Chuletillas de cordero,segundo,4.0,2026-01-30,
1273,229,3,362,30,Leche frita,postre,4.3,2026-01-30,
1274,460,6,740,149,Pimientos asados,primero,3.3,2026-01-22,
1275,460,6,740,154,Arroz a banda,segundo,3.4,2026-01-22,
1276,460,6,740,29,Brownie con helado,postre,3.4,2026-01-22,
1277,82,4,425,76,Minestrone,primero,4.3,2025-10-27,
1278,82,4,425,81,Pasta carbonara,segundo,4.7,2025-10-27,
1279,82,4,425,11,Arroz con leche,postre,4.8,2025-10-27,Muy rico
1280,381,4,425,81,Pasta carbonara,segundo,4.8,2025-10-27,
1281,442,4,425,11,Arroz con leche,postre,5.0,2025-10-27,
1282,244,4,425,81,Pasta carbonara,segundo,4.4,2025-10-27,
1283,231,4,425,76,Minestrone,primero,4.1,2025-10-27,
1284,231,4,425,81,Pasta carbonara,segundo,4.6,2025-10-27,
1285,385,9,1141,146,Sopa de marisco,primero,4.6,2026-02-16,
1286,385,9,1141,237,Bacalao gratinado,segundo,4.2,2026-02-16,
1287,127,8,945,203,Tofu salteado,segundo,4.0,2025-11-06,
1288,127,8,945,14,Natillas,postre,4.5,2025-11-06,
1289,431,8,945,198,Sopa de lentejas rojas,primero,4.9,2025-11-06,Muy rico
1290,431,8,945,203,Tofu salteado,segundo,4.0,2025-11-06,
1291,431,8,945,14,Natillas,postre,4.5,2025-11-06,Espectacular
1292,321,3,359,27,Tarta de queso,postre,4.3,2026-01-27,
1293,123,3,359,17,Sopa de ajo,primero,4.3,2026-01-27,
1294,123,3,359,22,Bacalao al pil pil,segundo,2.9,2026-01-27,
1295,141,3,359,22,Bacalao al pil pil,segundo,3.7,2026-01-27,
1296,141,3,359,27,Tarta de queso,postre,4.3,2026-01-27,
1297,226,2,136,48,Hummus con crudités,primero,4.2,2025-09-10,
1298,226,2,136,53,Brochetas de ternera,segundo,3.0,2025-09-10,
1299,40,2,136,48,Hummus con crudités,primero,4.2,2025-09-10,
1300,40,2,136,13,Tarta de manzana,postre,3.9,2025-09-10,
1301,366,2,136,48,Hummus con crudités,primero,4.6,2025-09-10,
1302,366,2,136,13,Tarta de manzana,postre,3.9,2025-09-10,
1303,147,2,136,48,Hummus con crudités,primero,4.3,2025-09-10,
1304,147,2,136,53,Brochetas de ternera,segundo,4.0,2025-09-10,
1305,121,2,136,53,Brochetas de ternera,segundo,3.7,2025-09-10,
1306,140,8,918,196,Ensalada de quinoa,primero,5.0,2025-09-30,
1307,140,8,918,201,Lasaña de verduras,segundo,4.6,2025-09-30,
1308,140,8,918,12,Flan casero,postre,5.0,2025-09-30,Excelente
1309,172,8,918,196,Ensalada de quinoa,primero,4.4,2025-09-30,
1310,172,8,918,201,Lasaña de verduras,segundo,4.4,2025-09-30,
1311,164,8,918,196,Ensalada de quinoa,primero,4.0,2025-09-30,Repetiría sin duda
1312,164,8,918,201,Lasaña de verduras,segundo,5.0,2025-09-30,
1313,164,8,918,12,Flan casero,postre,3.8,2025-09-30,
1314,458,8,918,12,Flan casero,postre,4.0,2025-09-30,
1315,78,3,276,5,Puchero madrileño,primero,5.0,2025-09-26,
1316,78,3,276,15,Coulant de chocolate,postre,4.8,2025-09-26,
1317,119,5,534,107,Rollitos de primavera,primero,2.7,2025-09-30,
1318,119,5,534,112,Pad thai,segundo,2.2,2025-09-30,
1319,119,5,534,12,Flan casero,postre,3.5,2025-09-30,
1320,197,5,534,107,Rollitos de primavera,primero,3.6,2025-09-30,
1321,197,5,534,112,Pad thai,segundo,3.8,2025-09-30,
1322,197,5,534,12,Flan casero,postre,4.4,2025-09-30,
1323,356,5,534,107,Rollitos de primavera,primero,4.1,2025-09-30,
1324,79,9,1047,230,Lubina a la espalda,segundo,4.4,2025-10-01,
1325,362,9,1047,13,Tarta de manzana,postre,3.1,2025-10-01,
1326,110,9,1047,227,Mejillones a la marinera,primero,4.1,2025-10-01,
1327,110,9,1047,230,Lubina a la espalda,segundo,3.5,2025-10-01,
1328,33,9,1047,227,Mejillones a la marinera,primero,3.2,2025-10-01,
1329,213,8,1000,28,Crema catalana,postre,4.4,2026-01-28,Como casero
1330,209,8,1000,207,Sopa de miso vegana,primero,4.2,2026-01-28,
1331,209,8,1000,212,Chili sin carne,segundo,4.7,2026-01-28,Muy bueno
1332,209,8,1000,28,Crema catalana,postre,3.6,2026-01-28,
1333,170,8,1000,207,Sopa de miso vegana,primero,5.0,2026-01-28,
1334,170,8,1000,212,Chili sin carne,segundo,5.0,2026-01-28,El mejor de la zona
1335,170,8,1000,28,Crema catalana,postre,4.1,2026-01-28,
1336,239,8,1000,207,Sopa de miso vegana,primero,4.2,2026-01-28,Como casero
1337,239,8,1000,212,Chili sin carne,segundo,5.0,2026-01-28,
1338,200,2,159,51,Dorada al horno,segundo,4.7,2025-10-13,
1339,200,2,159,11,Arroz con leche,postre,4.8,2025-10-13,
1340,464,9,1066,142,Paella de marisco,segundo,3.6,2025-10-28,
1341,464,9,1066,12,Flan casero,postre,4.6,2025-10-28,
1342,395,9,1066,226,Gambas al ajillo,primero,5.0,2025-10-28,
1343,395,9,1066,142,Paella de marisco,segundo,3.7,2025-10-28,
1344,395,9,1066,12,Flan casero,postre,4.0,2025-10-28,
1345,300,9,1066,226,Gambas al ajillo,primero,5.0,2025-10-28,
1346,300,9,1066,142,Paella de marisco,segundo,3.9,2025-10-28,
1347,485,9,1066,226,Gambas al ajillo,primero,3.4,2025-10-28,
1348,485,9,1066,142,Paella de marisco,segundo,4.7,2025-10-28,Muy bueno
1349,439,9,1111,236,Vieiras gratinadas,primero,3.8,2026-01-02,
1350,439,9,1111,241,Chipirones encebollados,segundo,5.0,2026-01-02,
1351,439,9,1111,30,Leche frita,postre,2.6,2026-01-02,
1352,451,9,1111,236,Vieiras gratinadas,primero,3.8,2026-01-02,
1353,392,7,784,166,Sopa castellana de setas,primero,4.4,2025-09-22,
1354,392,7,784,170,Chuletón de ternera,segundo,4.5,2025-09-22,
1355,392,7,784,11,Arroz con leche,postre,4.0,2025-09-22,
1356,295,7,784,166,Sopa castellana de setas,primero,4.2,2025-09-22,
1357,295,7,784,170,Chuletón de ternera,segundo,5.0,2025-09-22,Muy bueno
1358,295,7,784,11,Arroz con leche,postre,3.4,2025-09-22,
1359,195,7,784,166,Sopa castellana de setas,primero,3.4,2025-09-22,
1360,195,7,784,170,Chuletón de ternera,segundo,3.6,2025-09-22,
1361,195,7,784,11,Arroz con leche,postre,4.2,2025-09-22,
1362,245,7,784,166,Sopa castellana de setas,primero,5.0,2025-09-22,
1363,245,7,784,170,Chuletón de ternera,segundo,4.3,2025-09-22,Buenísimo
1364,245,7,784,11,Arroz con leche,postre,3.0,2025-09-22,
1365,153,10,1176,255,Quesadillas de queso,primero,2.7,2025-10-02,
1366,153,10,1176,260,Fajitas de ternera,segundo,2.5,2025-10-02,
1367,386,10,1176,255,Quesadillas de queso,primero,4.1,2025-10-02,
1368,200,4,495,90,Bruschetta de champiñones,primero,4.5,2026-02-06,
1369,437,4,495,90,Bruschetta de champiñones,primero,4.5,2026-02-06,Como casero
1370,437,4,495,95,Ñoquis al pesto,segundo,3.8,2026-02-06,
1371,437,4,495,30,Leche frita,postre,4.9,2026-02-06,
1372,457,4,495,30,Leche frita,postre,5.0,2026-02-06,
1373,276,8,995,28,Crema catalana,postre,3.9,2026-01-21,
1374,383,7,848,180,Lechazo asado,segundo,5.0,2025-12-22,
1375,383,7,848,26,Torrijas,postre,3.4,2025-12-22,
1376,377,7,848,175,Sopa de cocido,primero,3.5,2025-12-22,
1377,377,7,848,180,Lechazo asado,segundo,4.2,2025-12-22,
1378,377,7,848,26,Torrijas,postre,3.4,2025-12-22,
1379,280,7,848,180,Lechazo asado,segundo,4.5,2025-12-22,
1380,280,7,848,26,Torrijas,postre,2.8,2025-12-22,
1381,410,7,848,180,Lechazo asado,segundo,3.2,2025-12-22,
1382,113,1,97,16,Cocido madrileño,primero,4.4,2026-01-19,
1383,113,1,97,21,Rabo de toro,segundo,5.0,2026-01-19,
1384,113,1,97,26,Torrijas,postre,3.3,2026-01-19,
1385,250,1,97,16,Cocido madrileño,primero,4.8,2026-01-19,
1386,250,1,97,26,Torrijas,postre,4.4,2026-01-19,
1387,140,1,97,16,Cocido madrileño,primero,4.1,2026-01-19,Como casero
1388,140,1,97,26,Torrijas,postre,4.6,2026-01-19,
1389,249,8,902,195,Crema de calabaza y curry,primero,5.0,2025-09-08,
1390,249,8,902,11,Arroz con leche,postre,4.7,2025-09-08,
1391,15,6,681,141,Arroz con pollo,segundo,1.7,2025-10-27,
1392,200,6,681,136,Ensalada valenciana,primero,4.3,2025-10-27,
1393,200,6,681,141,Arroz con pollo,segundo,3.5,2025-10-27,
1394,173,6,681,136,Ensalada valenciana,primero,4.1,2025-10-27,
1395,173,6,681,141,Arroz con pollo,segundo,3.8,2025-10-27,
1396,173,6,681,11,Arroz con leche,postre,4.3,2025-10-27,Como casero
1397,343,6,681,141,Arroz con pollo,segundo,3.3,2025-10-27,
1398,348,6,681,136,Ensalada valenciana,primero,3.1,2025-10-27,
1399,348,6,681,141,Arroz con pollo,segundo,3.1,2025-10-27,
1400,371,4,434,80,Antipasto variado,primero,5.0,2025-11-07,
1401,371,4,434,85,Ravioli de ricotta,segundo,3.9,2025-11-07,
1402,371,4,434,15,Coulant de chocolate,postre,4.4,2025-11-07,
1403,85,4,434,85,Ravioli de ricotta,segundo,4.2,2025-11-07,
1404,85,4,434,15,Coulant de chocolate,postre,3.0,2025-11-07,
1405,431,4,434,80,Antipasto variado,primero,4.5,2025-11-07,
1406,431,4,434,85,Ravioli de ricotta,segundo,4.3,2025-11-07,
1407,431,4,434,15,Coulant de chocolate,postre,3.6,2025-11-07,
1408,240,4,434,85,Ravioli de ricotta,segundo,4.5,2025-11-07,
1409,240,4,434,15,Coulant de chocolate,postre,3.8,2025-11-07,
1410,471,4,434,80,Antipasto variado,primero,4.2,2025-11-07,
1411,471,4,434,85,Ravioli de ricotta,segundo,5.0,2025-11-07,
1412,471,4,434,15,Coulant de chocolate,postre,3.5,2025-11-07,
1413,66,2,157,49,Tabulé,primero,3.9,2025-10-09,
1414,66,2,157,14,Natillas,postre,3.4,2025-10-09,
1415,319,2,157,49,Tabulé,primero,5.0,2025-10-09,
1416,274,2,157,49,Tabulé,primero,2.5,2025-10-09,
1417,274,2,157,54,Salmón con verduras,segundo,2.4,2025-10-09,No me convenció
1418,304,8,908,196,Ensalada de quinoa,primero,4.7,2025-09-16,
1419,304,8,908,12,Flan casero,postre,4.6,2025-09-16,
1420,289,8,908,12,Flan casero,postre,3.5,2025-09-16,
1421,340,10,1166,255,Quesadillas de queso,primero,3.7,2025-09-18,
1422,340,10,1166,260,Fajitas de ternera,segundo,3.2,2025-09-18,
1423,340,10,1166,14,Natillas,postre,3.3,2025-09-18,
1424,14,10,1166,255,Quesadillas de queso,primero,3.4,2025-09-18,
1425,14,10,1166,260,Fajitas de ternera,segundo,2.7,2025-09-18,
1426,14,10,1166,14,Natillas,postre,3.4,2025-09-18,
1427,43,10,1166,260,Fajitas de ternera,segundo,1.9,2025-09-18,
1428,43,10,1166,14,Natillas,postre,1.9,2025-09-18,
1429,330,10,1166,255,Quesadillas de queso,primero,3.4,2025-09-18,
1430,330,10,1166,14,Natillas,postre,2.9,2025-09-18,
1431,70,3,299,3,Crema de calabaza,primero,2.4,2025-10-29,
1432,70,3,299,8,Albóndigas en salsa,segundo,4.1,2025-10-29,
1433,444,9,1056,226,Gambas al ajillo,primero,4.1,2025-10-14,
1434,444,9,1056,142,Paella de marisco,segundo,4.7,2025-10-14,
1435,237,9,1056,142,Paella de marisco,segundo,4.3,2025-10-14,
1436,94,9,1056,142,Paella de marisco,segundo,5.0,2025-10-14,Como casero
1437,94,9,1056,12,Flan casero,postre,3.5,2025-10-14,
1438,26,9,1056,226,Gambas al ajillo,primero,3.5,2025-10-14,
1439,26,9,1056,142,Paella de marisco,segundo,4.4,2025-10-14,
1440,134,9,1056,226,Gambas al ajillo,primero,2.9,2025-10-14,
1441,168,4,423,79,Crema de calabacín,primero,4.7,2025-10-23,
1442,168,4,423,84,Pizza margarita,segundo,5.0,2025-10-23,
1443,168,4,423,14,Natillas,postre,4.7,2025-10-23,Como casero
1444,109,4,423,79,Crema de calabacín,primero,3.6,2025-10-23,
1445,233,4,423,84,Pizza margarita,segundo,5.0,2025-10-23,
1446,173,4,423,79,Crema de calabacín,primero,5.0,2025-10-23,
1447,173,4,423,14,Natillas,postre,4.3,2025-10-23,
1448,143,8,948,201,Lasaña de verduras,segundo,3.9,2025-11-11,
1449,386,8,948,196,Ensalada de quinoa,primero,4.4,2025-11-11,
1450,488,8,948,201,Lasaña de verduras,segundo,4.6,2025-11-11,
1451,216,10,1154,253,Nachos con guacamole,primero,4.0,2025-09-02,
1452,130,4,436,82,Lasaña boloñesa,segundo,4.9,2025-11-11,
1453,130,4,436,12,Flan casero,postre,4.8,2025-11-11,
1454,428,4,436,82,Lasaña boloñesa,segundo,4.9,2025-11-11,
1455,428,4,436,12,Flan casero,postre,3.6,2025-11-11,
1456,42,4,436,77,Bruschetta de tomate,primero,5.0,2025-11-11,
1457,42,4,436,82,Lasaña boloñesa,segundo,3.9,2025-11-11,
1458,42,4,436,12,Flan casero,postre,5.0,2025-11-11,
1459,10,9,1036,226,Gambas al ajillo,primero,3.5,2025-09-16,
1460,10,9,1036,12,Flan casero,postre,4.5,2025-09-16,
1461,384,9,1036,226,Gambas al ajillo,primero,4.3,2025-09-16,
1462,384,9,1036,142,Paella de marisco,segundo,3.8,2025-09-16,
1463,384,9,1036,12,Flan casero,postre,3.7,2025-09-16,
1464,277,3,297,1,Sopa castellana,primero,4.7,2025-10-27,
1465,277,3,297,11,Arroz con leche,postre,4.3,2025-10-27,
1466,27,8,949,13,Tarta de manzana,postre,4.8,2025-11-12,
1467,488,4,429,80,Antipasto variado,primero,3.6,2025-10-31,
1468,488,4,429,85,Ravioli de ricotta,segundo,5.0,2025-10-31,
1469,180,4,429,80,Antipasto variado,primero,4.0,2025-10-31,El mejor de la zona
1470,180,4,429,15,Coulant de chocolate,postre,5.0,2025-10-31,
1471,333,9,1146,146,Sopa de marisco,primero,4.1,2026-02-23,
1472,333,9,1146,237,Bacalao gratinado,segundo,3.9,2026-02-23,
1473,333,9,1146,26,Torrijas,postre,4.7,2026-02-23,
1474,36,9,1146,146,Sopa de marisco,primero,4.9,2026-02-23,
1475,36,9,1146,26,Torrijas,postre,4.3,2026-02-23,Muy bueno
1476,400,9,1146,146,Sopa de marisco,primero,3.1,2026-02-23,
1477,400,9,1146,237,Bacalao gratinado,segundo,4.6,2026-02-23,
1478,400,9,1146,26,Torrijas,postre,2.8,2026-02-23,
1479,491,9,1146,146,Sopa de marisco,primero,4.3,2026-02-23,Muy bueno
1480,491,9,1146,237,Bacalao gratinado,segundo,3.7,2026-02-23,
1481,491,9,1146,26,Torrijas,postre,3.5,2026-02-23,
1482,487,5,637,119,Dim sum variado,primero,4.1,2026-02-26,El mejor de la zona
1483,487,5,637,124,Bibimbap,segundo,4.3,2026-02-26,
1484,127,5,637,119,Dim sum variado,primero,4.4,2026-02-26,
1485,127,5,637,124,Bibimbap,segundo,3.9,2026-02-26,
1486,127,5,637,29,Brownie con helado,postre,3.5,2026-02-26,
1487,11,9,1101,234,Pulpo a la gallega,primero,3.3,2025-12-17,
1488,11,9,1101,239,Rodaballo al horno,segundo,3.7,2025-12-17,
1489,319,5,583,122,Curry japonés,segundo,3.1,2025-12-09,
1490,79,5,583,117,Sopa tom yum,primero,4.1,2025-12-09,
1491,79,5,583,122,Curry japonés,segundo,4.6,2025-12-09,
1492,123,5,583,27,Tarta de queso,postre,5.0,2025-12-09,
1493,65,5,583,122,Curry japonés,segundo,4.3,2025-12-09,
1494,243,8,939,202,Hamburguesa vegana,segundo,3.0,2025-10-29,
1495,343,8,939,13,Tarta de manzana,postre,4.4,2025-10-29,
1496,59,8,939,13,Tarta de manzana,postre,3.8,2025-10-29,
1497,289,8,939,197,Hummus casero,primero,4.4,2025-10-29,
1498,289,8,939,13,Tarta de manzana,postre,4.2,2025-10-29,
1499,486,8,939,13,Tarta de manzana,postre,4.7,2025-10-29,
1500,112,2,179,51,Dorada al horno,segundo,4.2,2025-11-10,
1501,112,2,179,11,Arroz con leche,postre,4.2,2025-11-10,
1502,239,8,991,29,Brownie con helado,postre,5.0,2026-01-15,
1503,359,8,991,208,Falafel casero,primero,3.9,2026-01-15,
1504,359,8,991,213,Guiso de judías,segundo,4.6,2026-01-15,
1505,132,6,666,136,Ensalada valenciana,primero,4.6,2025-10-06,
1506,132,6,666,141,Arroz con pollo,segundo,2.7,2025-10-06,
1507,393,8,1008,205,Crema de brócoli,primero,4.7,2026-02-09,
1508,393,8,1008,26,Torrijas,postre,3.8,2026-02-09,
1509,189,8,1008,205,Crema de brócoli,primero,5.0,2026-02-09,
1510,189,8,1008,210,Estofado de soja,segundo,4.3,2026-02-09,
1511,189,8,1008,26,Torrijas,postre,4.1,2026-02-09,
1512,86,8,1008,205,Crema de brócoli,primero,4.2,2026-02-09,
1513,86,8,1008,26,Torrijas,postre,5.0,2026-02-09,
1514,311,8,1008,210,Estofado de soja,segundo,5.0,2026-02-09,
1515,494,8,1008,210,Estofado de soja,segundo,3.7,2026-02-09,
1516,383,3,295,4,Judías con chorizo,primero,3.7,2025-10-23,
1517,383,3,295,9,Lomo a la plancha,segundo,4.4,2025-10-23,Repetiría sin duda
1518,368,3,295,4,Judías con chorizo,primero,4.5,2025-10-23,
1519,59,3,295,4,Judías con chorizo,primero,3.4,2025-10-23,
1520,59,3,295,9,Lomo a la plancha,segundo,3.5,2025-10-23,
1521,59,3,295,14,Natillas,postre,3.3,2025-10-23,
1522,494,8,937,195,Crema de calabaza y curry,primero,3.9,2025-10-27,
1523,494,8,937,200,Curry de garbanzos,segundo,5.0,2025-10-27,
1524,160,8,937,195,Crema de calabaza y curry,primero,4.5,2025-10-27,
1525,160,8,937,11,Arroz con leche,postre,4.1,2025-10-27,
1526,56,6,711,147,Croquetas de bacalao,primero,2.0,2025-12-09,Algo soso
1527,56,6,711,152,Paella mixta,segundo,3.2,2025-12-09,
1528,297,6,711,147,Croquetas de bacalao,primero,2.6,2025-12-09,
1529,297,6,711,27,Tarta de queso,postre,3.8,2025-12-09,
1530,14,6,711,27,Tarta de queso,postre,2.0,2025-12-09,
1531,476,6,711,152,Paella mixta,segundo,3.1,2025-12-09,
1532,476,6,711,27,Tarta de queso,postre,3.6,2025-12-09,
1533,295,4,410,81,Pasta carbonara,segundo,5.0,2025-10-06,
1534,295,4,410,11,Arroz con leche,postre,2.7,2025-10-06,
1535,347,9,1058,228,Ensalada de mariscos,primero,4.5,2025-10-16,Como casero
1536,347,9,1058,14,Natillas,postre,4.8,2025-10-16,
1537,465,9,1058,231,Gambas a la plancha,segundo,3.7,2025-10-16,
1538,465,9,1058,14,Natillas,postre,3.2,2025-10-16,
1539,204,1,89,28,Crema catalana,postre,5.0,2026-01-07,
1540,483,1,89,23,Estofado de ternera,segundo,5.0,2026-01-07,
1541,483,1,89,28,Crema catalana,postre,4.0,2026-01-07,
1542,367,1,89,23,Estofado de ternera,segundo,4.7,2026-01-07,
1543,102,1,89,18,Lentejas con verduras,primero,2.7,2026-01-07,
1544,39,1,89,28,Crema catalana,postre,4.3,2026-01-07,
1545,304,9,1034,15,Coulant de chocolate,postre,3.8,2025-09-12,
1546,354,7,775,12,Flan casero,postre,4.7,2025-09-09,
1547,426,7,775,167,Morcilla de Burgos,primero,4.7,2025-09-09,
1548,426,7,775,171,Cochinillo asado,segundo,2.8,2025-09-09,
1549,426,7,775,12,Flan casero,postre,3.2,2025-09-09,
1550,125,7,775,167,Morcilla de Burgos,primero,3.7,2025-09-09,
1551,53,5,592,121,Ramen tonkotsu,segundo,4.1,2025-12-22,
1552,53,5,592,26,Torrijas,postre,2.9,2025-12-22,
1553,357,5,592,116,Ramen de cerdo,primero,2.7,2025-12-22,
1554,357,5,592,121,Ramen tonkotsu,segundo,3.4,2025-12-22,
1555,396,5,592,116,Ramen de cerdo,primero,3.0,2025-12-22,
1556,396,5,592,121,Ramen tonkotsu,segundo,4.1,2025-12-22,
1557,155,5,592,121,Ramen tonkotsu,segundo,4.0,2025-12-22,Excelente
1558,155,5,592,26,Torrijas,postre,4.4,2025-12-22,
1559,436,5,592,121,Ramen tonkotsu,segundo,3.9,2025-12-22,
1560,436,5,592,26,Torrijas,postre,4.9,2025-12-22,
1561,408,9,1062,227,Mejillones a la marinera,primero,5.0,2025-10-22,
1562,408,9,1062,230,Lubina a la espalda,segundo,3.7,2025-10-22,
1563,290,9,1062,227,Mejillones a la marinera,primero,3.4,2025-10-22,
1564,290,9,1062,230,Lubina a la espalda,segundo,4.1,2025-10-22,
1565,290,9,1062,13,Tarta de manzana,postre,3.7,2025-10-22,
1566,401,9,1062,230,Lubina a la espalda,segundo,5.0,2025-10-22,
1567,401,9,1062,13,Tarta de manzana,postre,5.0,2025-10-22,
1568,22,8,942,200,Curry de garbanzos,segundo,4.6,2025-11-03,
1569,178,8,942,200,Curry de garbanzos,segundo,5.0,2025-11-03,
1570,273,8,942,200,Curry de garbanzos,segundo,4.0,2025-11-03,
1571,273,8,942,11,Arroz con leche,postre,4.9,2025-11-03,
1572,220,9,1097,240,Merluza en salsa,segundo,5.0,2025-12-11,
1573,339,9,1097,235,Navajas a la plancha,primero,3.9,2025-12-11,
1574,339,9,1097,240,Merluza en salsa,segundo,3.9,2025-12-11,
1575,190,9,1097,240,Merluza en salsa,segundo,4.3,2025-12-11,
1576,190,9,1097,29,Brownie con helado,postre,4.5,2025-12-11,
1577,36,3,291,5,Puchero madrileño,primero,4.1,2025-10-17,Muy bueno
1578,260,3,291,5,Puchero madrileño,primero,4.2,2025-10-17,
1579,260,3,291,10,Callos a la madrileña,segundo,3.1,2025-10-17,
1580,260,3,291,15,Coulant de chocolate,postre,3.6,2025-10-17,
1581,175,3,291,10,Callos a la madrileña,segundo,3.5,2025-10-17,
1582,435,3,286,5,Puchero madrileño,primero,3.9,2025-10-10,
1583,435,3,286,10,Callos a la madrileña,segundo,3.8,2025-10-10,
1584,435,3,286,15,Coulant de chocolate,postre,4.1,2025-10-10,
1585,216,10,1213,252,Sopa azteca,primero,2.1,2025-11-24,
1586,216,10,1213,257,Tacos al pastor,segundo,1.8,2025-11-24,
1587,422,10,1213,252,Sopa azteca,primero,4.9,2025-11-24,
1588,422,10,1213,257,Tacos al pastor,segundo,4.3,2025-11-24,
1589,251,10,1213,257,Tacos al pastor,segundo,2.9,2025-11-24,
