fecha,restaurante_id,nombre_restaurante,tipo_cocina,direccion,precio_menu,dia_semana,dia_semana_num,temporada,primer_plato,segundo_plato,postre,temperatura,lluvia,es_festivo,menus_vendidos,ingresos,valoracion_media
2026-01-23,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Viernes,4,invierno,Flautas de pollo,Chilaquiles rojos,Leche frita,8.0,False,False,43,473.0,4.2
2026-01-26,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Lunes,0,invierno,Cocido madrileño,Rabo de toro,Torrijas,3.3,False,False,48,600.0,2.7
2026-01-26,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Lunes,0,invierno,Crema de zanahoria y jengibre,Cordero al horno,Torrijas,3.3,False,False,53,689.0,3.6
2026-01-26,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Lunes,0,invierno,Cocido madrileño,Rabo de toro,Torrijas,3.3,False,False,47,540.5,3.7
2026-01-26,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Lunes,0,invierno,Risotto de setas,Ossobuco alla milanese,Torrijas,3.3,False,False,41,574.0,3.6
2026-01-26,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Lunes,0,invierno,Ramen de cerdo,Ramen tonkotsu,Torrijas,3.3,False,False,45,495.0,3.2
2026-01-26,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Lunes,0,invierno,Sopa de marisco,Arroz caldoso de bogavante,Torrijas,3.3,False,False,29,420.5,3.5
2026-01-26,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Lunes,0,invierno,Sopa de cocido,Lechazo asado,Torrijas,3.3,False,False,50,750.0,3.7
2026-01-26,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Lunes,0,invierno,Crema de brócoli,Estofado de soja,Torrijas,3.3,False,False,31,372.0,4.4
2026-01-26,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Lunes,0,invierno,Sopa de marisco,Bacalao gratinado,Torrijas,3.3,False,False,43,688.0,4.9
2026-01-26,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Lunes,0,invierno,Pozole rojo,Tamales de cerdo,Torrijas,3.3,False,False,35,385.0,3.6
2026-01-27,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Martes,1,invierno,Sopa de ajo,Bacalao al pil pil,Tarta de queso,3.1,False,False,54,675.0,3.6
2026-01-27,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Martes,1,invierno,Ensalada César,Lubina a la sal,Tarta de queso,3.1,False,False,46,598.0,4.0
2026-01-27,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Martes,1,invierno,Sopa de ajo,Bacalao al pil pil,Tarta de queso,3.1,False,False,51,586.5,3.4
2026-01-27,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Martes,1,invierno,Sopa toscana,Pasta al ragú,Tarta de queso,3.1,False,False,45,630.0,4.3
2026-01-27,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Martes,1,invierno,Sopa tom yum,Curry japonés,Tarta de queso,3.1,False,False,69,759.0,2.7
2026-01-27,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Martes,1,invierno,Croquetas de bacalao,Paella mixta,Tarta de queso,3.1,False,False,30,435.0,4.0
2026-01-27,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Martes,1,invierno,Croquetas caseras,Chuletón de buey,Tarta de queso,3.1,False,False,30,450.0,3.4
2026-01-27,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Martes,1,invierno,Bowl de boniato asado,Risotto de setas,Tarta de queso,3.1,False,False,37,444.0,2.8
2026-01-27,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Martes,1,invierno,Cazuela de almejas,Zarzuela de pescado,Tarta de queso,3.1,False,False,34,544.0,5.0
2026-01-27,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Martes,1,invierno,Queso fundido con chorizo,Mole poblano,Tarta de queso,3.1,False,False,48,528.0,4.8
2026-01-28,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Miércoles,2,invierno,Lentejas con verduras,Estofado de ternera,Crema catalana,13.2,True,False,32,400.0,3.9
2026-01-28,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Miércoles,2,invierno,Sopa de cebolla,Moussaka,Crema catalana,13.2,True,False,49,637.0,4.2
2026-01-28,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Miércoles,2,invierno,Lentejas con verduras,Estofado de ternera,Crema catalana,13.2,True,False,33,379.5,2.9
2026-01-28,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Miércoles,2,invierno,Carpaccio de ternera,Saltimbocca romana,Crema catalana,13.2,True,False,38,532.0,4.0
2026-01-28,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Miércoles,2,invierno,Wonton soup,Pato pekinés,Crema catalana,13.2,True,False,55,605.0,2.7
2026-01-28,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Miércoles,2,invierno,Calamares a la romana,Arroz con costillas,Crema catalana,13.2,True,False,36,522.0,4.6
2026-01-28,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Miércoles,2,invierno,Morcilla con pimientos,Secreto ibérico a la brasa,Crema catalana,13.2,True,False,34,510.0,3.8
2026-01-28,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Miércoles,2,invierno,Sopa de miso vegana,Chili sin carne,Crema catalana,13.2,True,False,29,348.0,4.4
2026-01-28,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Miércoles,2,invierno,Pulpo a la gallega,Rodaballo al horno,Crema catalana,13.2,True,False,33,528.0,3.8
2026-01-28,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Miércoles,2,invierno,Sopa de tortilla,Burritos de carne asada,Crema catalana,13.2,True,False,37,407.0,4.7
2026-01-29,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Jueves,3,invierno,Fabada asturiana,Secreto ibérico,Brownie con helado,10.0,True,False,37,462.5,3.7
2026-01-29,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Jueves,3,invierno,Falafel con ensalada,Tajín de pollo,Brownie con helado,10.0,True,False,42,546.0,3.6
2026-01-29,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Jueves,3,invierno,Fabada asturiana,Secreto ibérico,Brownie con helado,10.0,True,False,29,333.5,3.5
2026-01-29,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Jueves,3,invierno,Crema de parmesano,Pizza quattro formaggi,Brownie con helado,10.0,True,False,34,476.0,3.7
2026-01-29,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Jueves,3,invierno,Dim sum variado,Bibimbap,Brownie con helado,10.0,True,False,48,528.0,4.0
2026-01-29,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Jueves,3,invierno,Pimientos asados,Arroz a banda,Brownie con helado,10.0,True,False,26,377.0,3.8
2026-01-29,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Jueves,3,invierno,Ensalada de escarola,Solomillo al whisky,Brownie con helado,10.0,True,False,37,555.0,3.7
2026-01-29,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Jueves,3,invierno,Falafel casero,Guiso de judías,Brownie con helado,10.0,True,False,24,288.0,4.0
2026-01-29,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Jueves,3,invierno,Navajas a la plancha,Merluza en salsa,Brownie con helado,10.0,True,False,26,416.0,4.7
2026-01-29,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Jueves,3,invierno,Nachos gratinados,Enchiladas verdes,Brownie con helado,10.0,True,False,44,484.0,2.9
2026-01-30,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Viernes,4,invierno,Potaje de garbanzos,Chuletillas de cordero,Leche frita,5.2,False,False,32,400.0,3.6
2026-01-30,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Viernes,4,invierno,Crema de champiñones,Bacalao confitado,Leche frita,5.2,False,False,31,403.0,3.9
2026-01-30,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Viernes,4,invierno,Potaje de garbanzos,Chuletillas de cordero,Leche frita,5.2,False,False,33,379.5,4.1
2026-01-30,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Viernes,4,invierno,Bruschetta de champiñones,Ñoquis al pesto,Leche frita,5.2,False,False,32,448.0,3.4
2026-01-30,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Viernes,4,invierno,Sopa pho,Noodles con ternera,Leche frita,5.2,False,False,46,506.0,3.6
2026-01-30,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Viernes,4,invierno,Patatas bravas,Arroz con verduras,Leche frita,5.2,False,False,23,333.5,4.0
2026-01-30,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Viernes,4,invierno,Revuelto de morcilla,Codillo asado,Leche frita,5.2,False,False,32,480.0,4.2
2026-01-30,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Viernes,4,invierno,Crema de coliflor,Pasta integral con verduras,Leche frita,5.2,False,False,21,252.0,4.4
2026-01-30,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Viernes,4,invierno,Vieiras gratinadas,Chipirones encebollados,Leche frita,5.2,False,False,22,352.0,4.3
2026-01-30,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Viernes,4,invierno,Flautas de pollo,Chilaquiles rojos,Leche frita,5.2,False,False,30,330.0,3.3
2026-02-02,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Lunes,0,invierno,Cocido madrileño,Rabo de toro,Torrijas,13.8,False,False,36,450.0,4.1
2026-02-02,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Lunes,0,invierno,Crema de zanahoria y jengibre,Cordero al horno,Torrijas,13.8,False,False,54,702.0,4.3
2026-02-02,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Lunes,0,invierno,Cocido madrileño,Rabo de toro,Torrijas,13.8,False,False,26,299.0,3.9
2026-02-02,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Lunes,0,invierno,Risotto de setas,Ossobuco alla milanese,Torrijas,13.8,False,False,29,406.0,4.0
2026-02-02,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Lunes,0,invierno,Ramen de cerdo,Ramen tonkotsu,Torrijas,13.8,False,False,48,528.0,5.0
2026-02-02,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Lunes,0,invierno,Sopa de marisco,Arroz caldoso de bogavante,Torrijas,13.8,False,False,27,391.5,3.8
2026-02-02,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Lunes,0,invierno,Sopa de cocido,Lechazo asado,Torrijas,13.8,False,False,30,450.0,4.4
2026-02-02,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Lunes,0,invierno,Crema de brócoli,Estofado de soja,Torrijas,13.8,False,False,26,312.0,4.3
2026-02-02,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Lunes,0,invierno,Sopa de marisco,Bacalao gratinado,Torrijas,13.8,False,False,25,400.0,3.8
2026-02-02,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Lunes,0,invierno,Pozole rojo,Tamales de cerdo,Torrijas,13.8,False,False,38,418.0,3.6
2026-02-03,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Martes,1,invierno,Sopa de ajo,Bacalao al pil pil,Tarta de queso,6.3,False,False,46,575.0,2.9
2026-02-03,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Martes,1,invierno,Ensalada César,Lubina a la sal,Tarta de queso,6.3,False,False,51,663.0,4.5
2026-02-03,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Martes,1,invierno,Sopa de ajo,Bacalao al pil pil,Tarta de queso,6.3,False,False,51,586.5,4.4
2026-02-03,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Martes,1,invierno,Sopa toscana,Pasta al ragú,Tarta de queso,6.3,False,False,37,518.0,4.6
2026-02-03,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Martes,1,invierno,Sopa tom yum,Curry japonés,Tarta de queso,6.3,False,False,62,682.0,4.0
2026-02-03,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Martes,1,invierno,Croquetas de bacalao,Paella mixta,Tarta de queso,6.3,False,False,29,420.5,4.2
2026-02-03,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Martes,1,invierno,Croquetas caseras,Chuletón de buey,Tarta de queso,6.3,False,False,41,615.0,4.2
2026-02-03,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Martes,1,invierno,Bowl de boniato asado,Risotto de setas,Tarta de queso,6.3,False,False,30,360.0,3.1
2026-02-03,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Martes,1,invierno,Cazuela de almejas,Zarzuela de pescado,Tarta de queso,6.3,False,False,50,800.0,3.0
2026-02-03,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Martes,1,invierno,Queso fundido con chorizo,Mole poblano,Tarta de queso,6.3,False,False,55,605.0,3.4
2026-02-04,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Miércoles,2,invierno,Lentejas con verduras,Estofado de ternera,Crema catalana,12.4,False,False,53,662.5,4.2
2026-02-04,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Miércoles,2,invierno,Sopa de cebolla,Moussaka,Crema catalana,12.4,False,False,42,546.0,3.9
2026-02-04,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Miércoles,2,invierno,Lentejas con verduras,Estofado de ternera,Crema catalana,12.4,False,False,36,414.0,3.3
2026-02-04,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Miércoles,2,invierno,Carpaccio de ternera,Saltimbocca romana,Crema catalana,12.4,False,False,38,532.0,4.1
2026-02-04,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Miércoles,2,invierno,Wonton soup,Pato pekinés,Crema catalana,12.4,False,False,51,561.0,3.1
2026-02-04,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Miércoles,2,invierno,Calamares a la romana,Arroz con costillas,Crema catalana,12.4,False,False,33,478.5,3.8
2026-02-04,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Miércoles,2,invierno,Morcilla con pimientos,Secreto ibérico a la brasa,Crema catalana,12.4,False,False,30,450.0,4.0
2026-02-04,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Miércoles,2,invierno,Sopa de miso vegana,Chili sin carne,Crema catalana,12.4,False,False,23,276.0,3.8
2026-02-04,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Miércoles,2,invierno,Pulpo a la gallega,Rodaballo al horno,Crema catalana,12.4,False,False,40,640.0,3.7
2026-02-04,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Miércoles,2,invierno,Sopa de tortilla,Burritos de carne asada,Crema catalana,12.4,False,False,43,473.0,4.1
2026-02-05,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Jueves,3,invierno,Fabada asturiana,Secreto ibérico,Brownie con helado,4.3,False,False,54,675.0,3.5
2026-02-05,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Jueves,3,invierno,Falafel con ensalada,Tajín de pollo,Brownie con helado,4.3,False,False,43,559.0,4.3
2026-02-05,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Jueves,3,invierno,Fabada asturiana,Secreto ibérico,Brownie con helado,4.3,False,False,45,517.5,3.5
2026-02-05,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Jueves,3,invierno,Crema de parmesano,Pizza quattro formaggi,Brownie con helado,4.3,False,False,45,630.0,4.0
2026-02-05,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Jueves,3,invierno,Dim sum variado,Bibimbap,Brownie con helado,4.3,False,False,49,539.0,4.7
2026-02-05,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Jueves,3,invierno,Pimientos asados,Arroz a banda,Brownie con helado,4.3,False,False,28,406.0,3.9
2026-02-05,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Jueves,3,invierno,Ensalada de escarola,Solomillo al whisky,Brownie con helado,4.3,False,False,30,450.0,2.9
2026-02-05,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Jueves,3,invierno,Falafel casero,Guiso de judías,Brownie con helado,4.3,False,False,35,420.0,4.0
2026-02-05,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Jueves,3,invierno,Navajas a la plancha,Merluza en salsa,Brownie con helado,4.3,False,False,38,608.0,2.6
2026-02-05,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Jueves,3,invierno,Nachos gratinados,Enchiladas verdes,Brownie con helado,4.3,False,False,50,550.0,3.6
2026-02-06,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Viernes,4,invierno,Potaje de garbanzos,Chuletillas de cordero,Leche frita,7.8,False,False,43,537.5,4.6
2026-02-06,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Viernes,4,invierno,Crema de champiñones,Bacalao confitado,Leche frita,7.8,False,False,45,585.0,3.1
2026-02-06,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Viernes,4,invierno,Potaje de garbanzos,Chuletillas de cordero,Leche frita,7.8,False,False,34,391.0,3.9
2026-02-06,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Viernes,4,invierno,Bruschetta de champiñones,Ñoquis al pesto,Leche frita,7.8,False,False,31,434.0,3.8
2026-02-06,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Viernes,4,invierno,Sopa pho,Noodles con ternera,Leche frita,7.8,False,False,50,550.0,3.3
2026-02-06,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Viernes,4,invierno,Patatas bravas,Arroz con verduras,Leche frita,7.8,False,False,24,348.0,4.3
2026-02-06,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Viernes,4,invierno,Revuelto de morcilla,Codillo asado,Leche frita,7.8,False,False,24,360.0,3.7
2026-02-06,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Viernes,4,invierno,Crema de coliflor,Pasta integral con verduras,Leche frita,7.8,False,False,22,264.0,3.5
2026-02-06,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Viernes,4,invierno,Vieiras gratinadas,Chipirones encebollados,Leche frita,7.8,False,False,24,384.0,4.5
2026-02-06,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Viernes,4,invierno,Flautas de pollo,Chilaquiles rojos,Leche frita,7.8,False,False,42,462.0,3.4
2026-02-09,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Lunes,0,invierno,Cocido madrileño,Rabo de toro,Torrijas,10.9,True,False,30,375.0,3.7
2026-02-09,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Lunes,0,invierno,Crema de zanahoria y jengibre,Cordero al horno,Torrijas,10.9,True,False,39,507.0,4.2
2026-02-09,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Lunes,0,invierno,Cocido madrileño,Rabo de toro,Torrijas,10.9,True,False,34,391.0,4.3
2026-02-09,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Lunes,0,invierno,Risotto de setas,Ossobuco alla milanese,Torrijas,10.9,True,False,33,462.0,4.7
2026-02-09,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Lunes,0,invierno,Ramen de cerdo,Ramen tonkotsu,Torrijas,10.9,True,False,40,440.0,4.3
2026-02-09,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Lunes,0,invierno,Sopa de marisco,Arroz caldoso de bogavante,Torrijas,10.9,True,False,19,275.5,3.9
2026-02-09,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Lunes,0,invierno,Sopa de cocido,Lechazo asado,Torrijas,10.9,True,False,30,450.0,3.6
2026-02-09,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Lunes,0,invierno,Crema de brócoli,Estofado de soja,Torrijas,10.9,True,False,20,240.0,3.6
2026-02-09,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Lunes,0,invierno,Sopa de marisco,Bacalao gratinado,Torrijas,10.9,True,False,23,368.0,4.4
2026-02-09,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Lunes,0,invierno,Pozole rojo,Tamales de cerdo,Torrijas,10.9,True,False,46,506.0,3.4
2026-02-10,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Martes,1,invierno,Sopa de ajo,Bacalao al pil pil,Tarta de queso,13.6,False,False,53,662.5,4.1
2026-02-10,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Martes,1,invierno,Ensalada César,Lubina a la sal,Tarta de queso,13.6,False,False,55,715.0,4.2
2026-02-10,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Martes,1,invierno,Sopa de ajo,Bacalao al pil pil,Tarta de queso,13.6,False,False,32,368.0,3.9
2026-02-10,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Martes,1,invierno,Sopa toscana,Pasta al ragú,Tarta de queso,13.6,False,False,56,784.0,4.5
2026-02-10,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Martes,1,invierno,Sopa tom yum,Curry japonés,Tarta de queso,13.6,False,False,44,484.0,3.3
2026-02-10,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Martes,1,invierno,Croquetas de bacalao,Paella mixta,Tarta de queso,13.6,False,False,30,435.0,4.1
2026-02-10,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Martes,1,invierno,Croquetas caseras,Chuletón de buey,Tarta de queso,13.6,False,False,40,600.0,4.3
2026-02-10,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Martes,1,invierno,Bowl de boniato asado,Risotto de setas,Tarta de queso,13.6,False,False,27,324.0,2.6
2026-02-10,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Martes,1,invierno,Cazuela de almejas,Zarzuela de pescado,Tarta de queso,13.6,False,False,43,688.0,4.6
2026-02-10,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Martes,1,invierno,Queso fundido con chorizo,Mole poblano,Tarta de queso,13.6,False,False,49,539.0,3.8
2026-02-11,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Miércoles,2,invierno,Lentejas con verduras,Estofado de ternera,Crema catalana,7.3,False,False,44,550.0,4.7
2026-02-11,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Miércoles,2,invierno,Sopa de cebolla,Moussaka,Crema catalana,7.3,False,False,59,767.0,4.1
2026-02-11,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Miércoles,2,invierno,Lentejas con verduras,Estofado de ternera,Crema catalana,7.3,False,False,41,471.5,3.7
2026-02-11,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Miércoles,2,invierno,Carpaccio de ternera,Saltimbocca romana,Crema catalana,7.3,False,False,49,686.0,3.0
2026-02-11,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Miércoles,2,invierno,Wonton soup,Pato pekinés,Crema catalana,7.3,False,False,40,440.0,3.1
2026-02-11,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Miércoles,2,invierno,Calamares a la romana,Arroz con costillas,Crema catalana,7.3,False,False,30,435.0,3.6
2026-02-11,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Miércoles,2,invierno,Morcilla con pimientos,Secreto ibérico a la brasa,Crema catalana,7.3,False,False,45,675.0,3.5
2026-02-11,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Miércoles,2,invierno,Sopa de miso vegana,Chili sin carne,Crema catalana,7.3,False,False,40,480.0,3.8
2026-02-11,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Miércoles,2,invierno,Pulpo a la gallega,Rodaballo al horno,Crema catalana,7.3,False,False,39,624.0,3.3
2026-02-11,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Miércoles,2,invierno,Sopa de tortilla,Burritos de carne asada,Crema catalana,7.3,False,False,48,528.0,4.5
2026-02-12,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Jueves,3,invierno,Fabada asturiana,Secreto ibérico,Brownie con helado,3.5,True,False,49,612.5,3.1
2026-02-12,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Jueves,3,invierno,Falafel con ensalada,Tajín de pollo,Brownie con helado,3.5,True,False,43,559.0,3.9
2026-02-12,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Jueves,3,invierno,Fabada asturiana,Secreto ibérico,Brownie con helado,3.5,True,False,29,333.5,3.9
2026-02-12,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Jueves,3,invierno,Crema de parmesano,Pizza quattro formaggi,Brownie con helado,3.5,True,False,30,420.0,3.9
2026-02-12,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Jueves,3,invierno,Dim sum variado,Bibimbap,Brownie con helado,3.5,True,False,60,660.0,3.9
